job_id,image_name,object_count,label,area,min_x,min_y,max_x,max_y
2761,000000319935,11,8,171,10,109,17,133
2761,000000319935,11,11,117,76,125,90,139
2761,000000319935,11,12,104,170,127,199,132
2761,000000319935,11,13,6512,0,134,109,229
2761,000000319935,11,16,571,209,155,255,173
2761,000000319935,11,21,241,135,209,150,229
2762,000000320232,16,1,10745,0,0,221,110
2762,000000320232,16,2,386,225,0,255,20
2762,000000320232,16,4,164,237,35,255,49
2762,000000320232,16,7,2023,165,42,234,98
2762,000000320232,16,9,306,240,51,255,78
2762,000000320232,16,13,55,244,84,255,92
2762,000000320232,16,14,128,246,98,252,119
2762,000000320232,16,15,2526,145,100,238,162
2762,000000320232,16,17,739,67,128,108,157
2762,000000320232,16,19,325,22,134,41,167
2762,000000320232,16,20,108,53,138,62,158
2762,000000320232,16,21,156,249,142,255,165
2762,000000320232,16,24,1316,201,166,233,233
2762,000000320232,16,25,292,152,170,171,211
2762,000000320232,16,28,73,179,226,188,234
2762,000000320232,16,30,213,151,241,173,250
2763,000000320425,15,1,895,0,0,58,22
2763,000000320425,15,3,82,206,6,214,22
2763,000000320425,15,9,85,215,37,223,56
2763,000000320425,15,16,65,223,103,237,109
2763,000000320425,15,19,269,153,121,177,144
2763,000000320425,15,20,3118,191,122,255,199
2763,000000320425,15,22,344,38,127,50,161
2763,000000320425,15,23,238,76,127,85,162
2763,000000320425,15,24,278,0,134,15,160
2763,000000320425,15,25,102,25,140,30,161
2763,000000320425,15,26,77,170,149,184,159
2763,000000320425,15,28,139,122,155,137,166
2763,000000320425,15,31,58,167,197,175,207
2763,000000320425,15,34,3109,162,213,255,255
2763,000000320425,15,35,3673,15,218,156,255
2764,000000320490,8,6,106,125,117,147,124
2764,000000320490,8,8,162,141,144,156,158
2764,000000320490,8,9,1153,171,175,255,197
2764,000000320490,8,10,1318,51,179,135,196
2764,000000320490,8,11,220,29,183,47,197
2764,000000320490,8,12,128,230,204,255,222
2764,000000320490,8,13,2723,177,215,255,255
2764,000000320490,8,14,4621,0,220,149,255
2765,000000320554,4,2,26813,0,0,255,255
2765,000000320554,4,20,68,246,73,255,84
2765,000000320554,4,23,149,159,132,175,145
2765,000000320554,4,24,584,179,133,217,157
2766,000000320632,36,1,11699,0,0,255,89
2766,000000320632,36,3,339,243,47,255,92
2766,000000320632,36,4,132,130,51,146,71
2766,000000320632,36,18,841,183,81,224,145
2766,000000320632,36,20,78,0,85,13,98
2766,000000320632,36,22,108,129,88,139,109
2766,000000320632,36,23,248,162,89,185,116
2766,000000320632,36,29,99,99,96,126,105
2766,000000320632,36,45,65,0,120,10,136
2766,000000320632,36,49,65,27,125,38,132
2766,000000320632,36,50,76,83,128,93,149
2766,000000320632,36,53,206,22,133,38,157
2766,000000320632,36,57,65,0,140,14,146
2766,000000320632,36,62,66,86,155,94,176
2766,000000320632,36,63,338,57,156,82,206
2766,000000320632,36,65,439,167,160,189,255
2766,000000320632,36,66,449,178,160,202,255
2766,000000320632,36,67,516,221,160,246,255
2766,000000320632,36,68,424,156,161,178,255
2766,000000320632,36,69,59,188,163,193,181
2766,000000320632,36,71,403,146,166,168,255
2766,000000320632,36,72,144,213,166,224,201
2766,000000320632,36,75,437,200,171,217,255
2766,000000320632,36,76,584,237,171,255,255
2766,000000320632,36,78,189,69,173,99,216
2766,000000320632,36,79,145,24,178,47,200
2766,000000320632,36,81,241,74,183,105,230
2766,000000320632,36,82,451,7,190,49,241
2766,000000320632,36,84,226,135,193,153,245
2766,000000320632,36,85,236,80,196,112,242
2766,000000320632,36,86,185,125,196,144,244
2766,000000320632,36,87,276,84,203,119,255
2766,000000320632,36,88,454,0,207,34,255
2766,000000320632,36,89,218,91,215,123,255
2766,000000320632,36,91,126,115,228,136,244
2766,000000320632,36,95,137,106,248,139,255
2767,000000320642,13,1,1271,204,0,255,30
2767,000000320642,13,3,881,33,17,55,74
2767,000000320642,13,4,65,102,30,110,41
2767,000000320642,13,5,545,218,43,255,77
2767,000000320642,13,6,257,104,44,121,68
2767,000000320642,13,7,1641,136,47,215,82
2767,000000320642,13,9,55,0,58,4,73
2767,000000320642,13,10,148,107,73,119,89
2767,000000320642,13,11,357,113,97,131,131
2767,000000320642,13,12,344,45,106,69,128
2767,000000320642,13,13,93,152,130,160,143
2767,000000320642,13,17,227,214,143,229,158
2767,000000320642,13,20,191,214,166,235,178
2768,000000320664,11,1,6202,0,0,152,90
2768,000000320664,11,2,13447,142,0,255,251
2768,000000320664,11,3,179,108,35,122,56
2768,000000320664,11,4,1772,4,41,97,110
2768,000000320664,11,5,155,47,80,64,93
2768,000000320664,11,6,836,122,113,137,255
2768,000000320664,11,7,2575,47,121,83,255
2768,000000320664,11,8,1143,236,130,255,247
2768,000000320664,11,11,76,186,162,195,171
2768,000000320664,11,14,249,0,230,30,255
2768,000000320664,11,16,71,27,245,41,253
2769,000000320696,1,1,21082,0,136,255,239
2770,000000320706,8,1,129,86,0,104,14
2770,000000320706,8,2,7244,9,6,200,76
2770,000000320706,8,3,57,72,9,83,16
2770,000000320706,8,6,1741,215,59,255,115
2770,000000320706,8,7,63,126,103,129,118
2770,000000320706,8,8,1323,209,132,255,188
2770,000000320706,8,10,125,4,163,25,171
2770,000000320706,8,13,1949,69,203,168,255
2771,000000320743,23,6,147,205,37,216,52
2771,000000320743,23,7,82,13,38,26,45
2771,000000320743,23,8,125,223,40,237,50
2771,000000320743,23,9,52,157,43,169,48
2771,000000320743,23,10,51,119,52,129,59
2771,000000320743,23,11,184,7,56,17,84
2771,000000320743,23,14,84,220,85,243,92
2771,000000320743,23,15,215,95,88,109,106
2771,000000320743,23,17,57,81,91,86,101
2771,000000320743,23,20,286,12,96,37,140
2771,000000320743,23,22,51,237,96,246,104
2771,000000320743,23,24,67,0,100,10,108
2771,000000320743,23,25,72,48,100,59,108
2771,000000320743,23,26,70,114,103,122,114
2771,000000320743,23,29,56,49,113,55,128
2771,000000320743,23,30,161,96,113,108,132
2771,000000320743,23,31,105,77,114,94,123
2771,000000320743,23,34,51,91,136,100,142
2771,000000320743,23,35,635,86,150,101,223
2771,000000320743,23,36,6794,0,162,255,255
2771,000000320743,23,37,995,44,173,72,225
2771,000000320743,23,38,1697,160,178,202,229
2771,000000320743,23,39,1301,109,185,148,231
2772,000000321118,9,1,564,73,21,231,26
2772,000000321118,9,2,72,79,28,102,30
2772,000000321118,9,3,179,32,30,58,41
2772,000000321118,9,6,338,127,36,146,57
2772,000000321118,9,7,705,31,47,67,69
2772,000000321118,9,9,81,135,61,143,69
2772,000000321118,9,10,10800,30,75,233,149
2772,000000321118,9,11,332,30,127,60,139
2772,000000321118,9,12,64,220,145,233,149
2773,000000321214,6,1,820,98,11,131,79
2773,000000321214,6,2,283,108,82,123,116
2773,000000321214,6,8,115,141,178,156,188
2773,000000321214,6,10,109,51,179,68,189
2773,000000321214,6,12,97,38,194,57,204
2773,000000321214,6,13,91,115,195,132,203
2774,000000321333,5,1,35482,0,0,255,255
2774,000000321333,5,2,3766,2,52,72,133
2774,000000321333,5,3,4656,185,65,255,166
2774,000000321333,5,5,89,170,110,178,129
2774,000000321333,5,8,108,72,183,83,196
2775,000000321557,16,1,16794,0,0,255,143
2775,000000321557,16,4,158,123,91,139,102
2775,000000321557,16,7,845,146,114,171,201
2775,000000321557,16,8,779,40,129,94,165
2775,000000321557,16,9,70,29,131,42,138
2775,000000321557,16,11,424,0,138,13,173
2775,000000321557,16,13,73,59,159,66,170
2775,000000321557,16,14,65,231,160,240,174
2775,000000321557,16,16,1999,59,167,134,239
2775,000000321557,16,17,348,186,169,209,207
2775,000000321557,16,18,107,48,179,67,192
2775,000000321557,16,19,1224,221,182,255,255
2775,000000321557,16,22,53,154,204,159,216
2775,000000321557,16,24,2296,0,212,109,255
2775,000000321557,16,28,96,186,229,203,239
2775,000000321557,16,29,58,171,235,181,241
2776,000000321790,10,1,161,78,23,92,37
2776,000000321790,10,2,79,82,43,93,50
2776,000000321790,10,5,111,76,75,87,90
2776,000000321790,10,6,134,215,92,226,119
2776,000000321790,10,8,400,62,116,96,134
2776,000000321790,10,9,87,116,126,144,128
2776,000000321790,10,11,436,28,131,65,166
2776,000000321790,10,12,87,104,152,110,165
2776,000000321790,10,16,287,105,175,112,221
2776,000000321790,10,17,2524,15,226,122,255
2777,000000321887,10,1,830,31,28,111,66
2777,000000321887,10,2,853,112,38,166,61
2777,000000321887,10,5,52,77,56,85,63
2777,000000321887,10,6,99,0,67,16,75
2777,000000321887,10,7,52,17,78,28,87
2777,000000321887,10,9,642,163,84,207,134
2777,000000321887,10,14,222,0,136,22,166
2777,000000321887,10,15,69,79,150,88,157
2777,000000321887,10,17,637,125,167,194,186
2777,000000321887,10,18,247,92,184,124,199
2778,000000322163,15,1,239,0,0,14,16
2778,000000322163,15,2,20701,3,0,255,255
2778,000000322163,15,3,142,100,0,111,14
2778,000000322163,15,4,367,158,0,178,24
2778,000000322163,15,5,415,211,0,240,21
2778,000000322163,15,9,64,170,44,185,49
2778,000000322163,15,10,678,0,47,34,76
2778,000000322163,15,12,59,219,66,227,73
2778,000000322163,15,14,61,249,67,255,75
2778,000000322163,15,16,245,0,80,10,120
2778,000000322163,15,17,94,221,81,245,91
2778,000000322163,15,19,213,203,100,222,119
2778,000000322163,15,21,51,219,116,232,121
2778,000000322163,15,28,1610,171,153,233,195
2778,000000322163,15,31,542,0,196,42,217
2779,000000322211,23,3,199,174,0,190,18
2779,000000322211,23,4,2781,192,0,255,101
2779,000000322211,23,5,858,111,6,166,44
2779,000000322211,23,16,449,139,48,166,75
2779,000000322211,23,17,70,124,52,136,66
2779,000000322211,23,19,56,118,61,128,68
2779,000000322211,23,20,377,178,63,222,85
2779,000000322211,23,25,71,115,86,126,97
2779,000000322211,23,26,58,142,86,151,93
2779,000000322211,23,28,73,168,96,181,102
2779,000000322211,23,29,689,212,98,251,138
2779,000000322211,23,30,387,184,99,209,125
2779,000000322211,23,34,295,187,123,211,146
2779,000000322211,23,35,472,113,128,136,155
2779,000000322211,23,36,120,178,146,203,159
2779,000000322211,23,37,1558,203,146,255,208
2779,000000322211,23,38,52,189,172,200,177
2779,000000322211,23,39,270,147,176,165,201
2779,000000322211,23,44,50,231,201,241,206
2779,000000322211,23,45,63,176,202,187,209
2779,000000322211,23,49,125,181,217,191,231
2779,000000322211,23,50,163,204,217,220,241
2779,000000322211,23,51,52,224,218,234,231
2780,000000322352,13,2,1272,123,0,161,61
2780,000000322352,13,3,3575,178,0,222,88
2780,000000322352,13,4,260,226,8,239,32
2780,000000322352,13,5,184,103,17,118,39
2780,000000322352,13,6,102,104,46,116,58
2780,000000322352,13,7,1071,221,57,255,122
2780,000000322352,13,10,300,116,94,148,124
2780,000000322352,13,11,78,98,97,112,108
2780,000000322352,13,15,133,131,115,143,128
2780,000000322352,13,18,1875,181,138,230,201
2780,000000322352,13,19,169,160,142,182,155
2780,000000322352,13,20,321,167,156,178,195
2780,000000322352,13,24,177,237,240,253,255
2781,000000322429,22,1,514,42,0,82,18
2781,000000322429,22,4,1758,171,0,241,33
2781,000000322429,22,5,3055,95,0,255,99
2781,000000322429,22,7,148,126,5,152,15
2781,000000322429,22,8,404,111,9,148,32
2781,000000322429,22,9,55,153,34,163,38
2781,000000322429,22,11,411,145,42,172,74
2781,000000322429,22,14,412,45,54,67,78
2781,000000322429,22,16,339,15,61,33,80
2781,000000322429,22,19,2074,170,124,224,188
2781,000000322429,22,20,76,221,125,233,143
2781,000000322429,22,21,174,245,125,255,163
2781,000000322429,22,22,2499,85,139,177,192
2781,000000322429,22,23,118,84,143,97,161
2781,000000322429,22,28,1186,99,204,131,255
2781,000000322429,22,29,193,25,211,46,232
2781,000000322429,22,30,400,147,215,182,234
2781,000000322429,22,31,491,199,215,233,253
2781,000000322429,22,34,100,52,231,73,240
2781,000000322429,22,37,210,17,235,42,255
2781,000000322429,22,42,52,252,243,255,255
2781,000000322429,22,44,298,49,245,83,255
2782,000000322574,7,1,17949,0,49,255,186
2782,000000322574,7,3,82,201,89,220,93
2782,000000322574,7,5,240,46,183,96,191
2782,000000322574,7,10,73,0,194,16,201
2782,000000322574,7,11,79,174,199,186,208
2782,000000322574,7,12,59,159,208,167,215
2782,000000322574,7,13,142,134,217,157,227
2783,000000322610,14,1,789,0,0,52,20
2783,000000322610,14,2,630,108,0,138,26
2783,000000322610,14,3,67,203,0,207,20
2783,000000322610,14,5,134,240,0,255,14
2783,000000322610,14,11,4178,223,22,255,210
2783,000000322610,14,12,10892,57,24,213,253
2783,000000322610,14,14,5711,0,34,55,255
2783,000000322610,14,15,678,167,43,220,80
2783,000000322610,14,21,216,17,92,30,125
2783,000000322610,14,22,179,73,102,82,122
2783,000000322610,14,23,80,218,102,228,114
2783,000000322610,14,29,63,28,156,35,165
2783,000000322610,14,32,1434,194,192,244,255
2783,000000322610,14,34,222,141,227,156,255
2784,000000322724,6,1,13774,0,0,209,134
2784,000000322724,6,5,5108,119,110,255,177
2784,000000322724,6,6,163,99,124,115,141
2784,000000322724,6,7,81,83,127,99,138
2784,000000322724,6,10,10016,0,139,111,255
2784,000000322724,6,11,7253,122,178,255,255
2785,000000322829,7,1,12536,0,33,255,130
2785,000000322829,7,2,95,79,43,93,53
2785,000000322829,7,3,94,154,45,165,56
2785,000000322829,7,4,58,9,52,17,66
2785,000000322829,7,10,419,214,147,237,209
2785,000000322829,7,11,250,0,173,20,205
2785,000000322829,7,14,1504,32,191,201,209
2786,000000322844,13,9,120,236,0,255,12
2786,000000322844,13,16,82,99,10,118,14
2786,000000322844,13,19,565,137,16,201,56
2786,000000322844,13,26,263,57,22,81,52
2786,000000322844,13,33,171,236,28,255,45
2786,000000322844,13,38,1893,156,39,255,84
2786,000000322844,13,39,1300,96,49,139,90
2786,000000322844,13,41,1728,0,56,59,128
2786,000000322844,13,42,118,0,59,20,76
2786,000000322844,13,46,4708,107,120,244,224
2786,000000322844,13,51,128,104,148,114,162
2786,000000322844,13,54,58,0,170,5,183
2786,000000322844,13,55,134,234,175,249,185
2787,000000322864,7,2,423,158,0,176,27
2787,000000322864,7,7,4905,83,12,151,107
2787,000000322864,7,20,52,245,126,255,137
2787,000000322864,7,24,939,189,147,239,184
2787,000000322864,7,29,4712,89,168,156,255
2787,000000322864,7,30,1409,166,192,252,226
2787,000000322864,7,31,144,19,200,55,209
2788,000000322895,4,1,24455,42,0,255,179
2788,000000322895,4,2,68,115,132,120,145
2788,000000322895,4,4,551,137,146,158,178
2788,000000322895,4,5,85,212,172,224,182
2789,000000322944,11,1,1524,61,0,118,50
2789,000000322944,11,4,115,86,60,103,68
2789,000000322944,11,5,887,88,70,147,107
2789,000000322944,11,6,5025,26,80,187,216
2789,000000322944,11,7,4510,52,84,185,174
2789,000000322944,11,9,1192,183,112,224,171
2789,000000322944,11,13,53,190,202,200,207
2789,000000322944,11,15,109,24,226,41,233
2789,000000322944,11,16,61,45,231,53,239
2789,000000322944,11,19,197,88,238,122,249
2789,000000322944,11,21,85,127,247,141,255
2790,000000322959,7,2,22434,10,12,246,227
2790,000000322959,7,6,1502,194,79,246,133
2790,000000322959,7,7,10655,11,104,246,248
2790,000000322959,7,8,93,163,142,171,156
2790,000000322959,7,11,90,76,165,91,184
2790,000000322959,7,13,94,132,203,152,209
2790,000000322959,7,15,161,11,217,26,227
2791,000000322968,17,1,1336,0,0,55,39
2791,000000322968,17,2,97,129,0,142,15
2791,000000322968,17,3,8507,183,3,255,178
2791,000000322968,17,4,229,122,19,149,27
2791,000000322968,17,6,87,78,27,92,39
2791,000000322968,17,8,77,56,35,72,43
2791,000000322968,17,10,113,113,36,133,45
2791,000000322968,17,11,109,93,37,116,46
2791,000000322968,17,16,59,33,43,46,48
2791,000000322968,17,18,18557,0,47,170,255
2791,000000322968,17,19,78,154,122,168,130
2791,000000322968,17,20,59,110,123,121,131
2791,000000322968,17,21,58,132,123,143,130
2791,000000322968,17,23,239,112,138,120,174
2791,000000322968,17,25,740,194,178,221,237
2791,000000322968,17,26,130,234,202,247,223
2791,000000322968,17,28,50,201,232,209,239
2792,000000323151,10,1,22850,0,0,249,255
2792,000000323151,10,2,1408,213,0,255,60
2792,000000323151,10,4,203,232,95,255,109
2792,000000323151,10,6,116,155,107,169,119
2792,000000323151,10,9,75,66,120,79,128
2792,000000323151,10,10,122,38,127,52,142
2792,000000323151,10,19,66,151,158,160,169
2792,000000323151,10,21,90,101,169,116,184
2792,000000323151,10,23,53,26,176,38,181
2792,000000323151,10,25,76,71,183,79,196
2793,000000323202,3,1,16061,0,0,255,72
2793,000000323202,3,4,456,220,89,251,116
2793,000000323202,3,5,14650,61,139,206,255
2794,000000323263,13,1,1481,49,0,86,73
2794,000000323263,13,2,14593,110,0,255,203
2794,000000323263,13,4,127,13,23,20,57
2794,000000323263,13,10,498,0,74,35,103
2794,000000323263,13,11,75,220,87,230,97
2794,000000323263,13,12,1628,18,90,75,134
2794,000000323263,13,16,115,7,108,13,130
2794,000000323263,13,17,771,202,115,226,163
2794,000000323263,13,18,51,113,117,121,126
2794,000000323263,13,20,145,227,130,233,157
2794,000000323263,13,22,97,6,134,20,142
2794,000000323263,13,23,52,49,136,55,145
2794,000000323263,13,25,147,219,167,225,197
2795,000000323355,4,1,104,160,16,175,27
2795,000000323355,4,4,9980,45,51,233,174
2795,000000323355,4,6,2754,0,127,59,203
2795,000000323355,4,9,185,120,212,143,228
2796,000000323496,9,1,144,191,0,202,14
2796,000000323496,9,3,551,90,6,115,41
2796,000000323496,9,5,191,189,19,203,38
2796,000000323496,9,12,72,237,41,255,45
2796,000000323496,9,13,166,188,45,205,67
2796,000000323496,9,14,41080,0,47,255,255
2796,000000323496,9,15,83,123,60,139,65
2796,000000323496,9,17,656,214,92,255,115
2796,000000323496,9,18,65,188,102,205,109
2797,000000323571,2,1,21880,74,23,255,213
2797,000000323571,2,2,1536,49,74,72,185
2798,000000323709,3,1,42994,0,0,255,208
2798,000000323709,3,3,54,23,129,32,139
2798,000000323709,3,4,238,11,180,30,198
2799,000000323751,4,1,3204,107,0,255,45
2799,000000323751,4,2,1116,243,63,255,255
2799,000000323751,4,3,6581,15,70,225,197
2799,000000323751,4,5,79,10,189,24,194
2800,000000323799,13,1,4495,150,54,236,184
2800,000000323799,13,2,2997,34,56,91,185
2800,000000323799,13,3,121,91,61,102,79
2800,000000323799,13,4,2258,0,65,26,219
2800,000000323799,13,6,75,116,72,124,85
2800,000000323799,13,8,85,28,76,39,84
2800,000000323799,13,11,152,114,90,132,100
2800,000000323799,13,14,762,235,104,255,166
2800,000000323799,13,18,194,96,141,106,171
2800,000000323799,13,19,187,119,145,130,183
2800,000000323799,13,20,52,151,150,156,161
2800,000000323799,13,21,148,132,152,144,170
2800,000000323799,13,26,96,39,179,54,190
2801,000000323828,16,2,311,136,0,160,33
2801,000000323828,16,3,177,173,0,186,20
2801,000000323828,16,4,76,221,0,233,8
2801,000000323828,16,5,82,246,0,255,8
2801,000000323828,16,9,134,64,12,82,24
2801,000000323828,16,10,208,236,12,255,27
2801,000000323828,16,13,51,212,15,220,22
2801,000000323828,16,16,341,187,36,208,80
2801,000000323828,16,19,189,121,43,151,50
2801,000000323828,16,20,96,33,46,46,63
2801,000000323828,16,26,212,134,72,166,86
2801,000000323828,16,30,211,210,82,231,123
2801,000000323828,16,31,1369,89,106,180,141
2801,000000323828,16,35,168,160,152,174,165
2801,000000323828,16,40,150,100,203,114,216
2801,000000323828,16,41,91,148,205,157,215
2802,000000323895,8,1,117,0,0,7,18
2802,000000323895,8,2,51,59,0,68,7
2802,000000323895,8,4,820,88,5,116,40
2802,000000323895,8,6,44216,0,8,255,255
2802,000000323895,8,7,446,25,12,82,36
2802,000000323895,8,8,182,0,27,21,40
2802,000000323895,8,9,185,57,35,84,47
2802,000000323895,8,10,246,22,37,53,53
2803,000000324158,14,1,12787,0,0,216,82
2803,000000324158,14,3,161,241,0,255,19
2803,000000324158,14,4,166,229,5,252,25
2803,000000324158,14,10,12852,131,89,255,255
2803,000000324158,14,11,75,101,92,114,100
2803,000000324158,14,12,66,141,99,151,111
2803,000000324158,14,16,50,33,123,41,129
2803,000000324158,14,17,101,5,125,19,137
2803,000000324158,14,18,1246,7,129,109,181
2803,000000324158,14,26,281,65,149,96,172
2803,000000324158,14,29,141,0,165,14,187
2803,000000324158,14,31,200,59,173,88,183
2803,000000324158,14,39,119,122,203,137,216
2803,000000324158,14,43,54,167,218,176,232
2804,000000324258,7,1,11608,0,16,255,125
2804,000000324258,7,2,4744,158,84,251,211
2804,000000324258,7,4,70,0,93,6,102
2804,000000324258,7,6,201,117,133,132,152
2804,000000324258,7,8,750,14,143,53,181
2804,000000324258,7,11,58,132,177,142,183
2804,000000324258,7,14,2052,58,193,126,255
2805,000000324614,3,1,55420,0,0,255,255
2805,000000324614,3,2,64,26,126,39,131
2805,000000324614,3,4,238,76,176,95,191
2806,000000324715,3,1,34180,0,0,176,243
2806,000000324715,3,2,78,160,0,169,12
2806,000000324715,3,3,2084,196,0,255,61
2807,000000324818,10,4,210,243,44,255,64
2807,000000324818,10,5,9673,56,62,229,229
2807,000000324818,10,7,63,204,103,212,111
2807,000000324818,10,16,263,83,181,105,209
2807,000000324818,10,17,766,221,194,255,229
2807,000000324818,10,19,742,103,200,140,255
2807,000000324818,10,20,518,11,203,50,255
2807,000000324818,10,22,85,57,224,70,232
2807,000000324818,10,25,144,0,241,12,255
2807,000000324818,10,26,69,141,242,146,255
2808,000000324927,11,1,2515,0,0,81,65
2808,000000324927,11,2,692,144,32,166,97
2808,000000324927,11,3,50,99,62,105,75
2808,000000324927,11,4,14654,0,76,132,255
2808,000000324927,11,5,278,82,86,111,105
2808,000000324927,11,7,115,150,103,155,126
2808,000000324927,11,8,50,114,105,123,110
2808,000000324927,11,12,206,156,143,171,160
2808,000000324927,11,13,96,97,155,107,179
2808,000000324927,11,16,209,113,186,127,216
2808,000000324927,11,19,124,102,211,111,232
2809,000000325031,13,2,240,124,0,152,14
2809,000000325031,13,5,133,0,4,21,19
2809,000000325031,13,10,8100,36,12,232,179
2809,000000325031,13,13,76,208,18,220,31
2809,000000325031,13,15,67,18,32,27,40
2809,000000325031,13,16,56,0,33,7,42
2809,000000325031,13,19,115,20,44,35,58
2809,000000325031,13,25,85,36,119,44,131
2809,000000325031,13,26,8097,61,151,255,255
2809,000000325031,13,27,163,194,184,210,202
2809,000000325031,13,28,196,235,194,255,223
2809,000000325031,13,31,276,28,205,53,230
2809,000000325031,13,32,350,0,212,18,240
2810,000000325114,3,1,18802,109,0,255,163
2810,000000325114,3,2,3602,0,63,64,139
2810,000000325114,3,4,381,181,160,235,201
2811,000000325306,28,3,5613,147,0,255,104
2811,000000325306,28,7,428,163,32,206,62
2811,000000325306,28,9,150,66,40,84,55
2811,000000325306,28,10,224,121,42,150,65
2811,000000325306,28,11,331,7,45,23,90
2811,000000325306,28,14,52,52,61,57,76
2811,000000325306,28,21,181,171,78,198,92
2811,000000325306,28,22,105,39,83,54,100
2811,000000325306,28,25,157,7,86,15,112
2811,000000325306,28,27,161,166,92,198,110
2811,000000325306,28,30,87,161,100,185,105
2811,000000325306,28,32,537,96,101,150,125
2811,000000325306,28,33,147,37,103,60,113
2811,000000325306,28,34,74,165,108,187,113
2811,000000325306,28,35,180,212,109,255,113
2811,000000325306,28,36,92,169,113,196,120
2811,000000325306,28,37,187,42,115,66,133
2811,000000325306,28,38,2539,210,118,255,203
2811,000000325306,28,39,76,172,120,193,127
2811,000000325306,28,40,94,174,126,196,135
2811,000000325306,28,41,7989,75,129,207,255
2811,000000325306,28,44,3858,0,153,62,255
2811,000000325306,28,45,354,123,188,145,218
2811,000000325306,28,46,65,222,188,231,202
2811,000000325306,28,52,243,70,220,91,243
2811,000000325306,28,54,56,155,224,166,231
2811,000000325306,28,55,243,223,224,245,239
2811,000000325306,28,60,51,237,249,248,253
2812,000000325347,11,3,61,105,4,111,19
2812,000000325347,11,5,50,185,5,188,17
2812,000000325347,11,6,68,231,5,236,17
2812,000000325347,11,8,300,81,24,112,44
2812,000000325347,11,9,157,234,30,255,40
2812,000000325347,11,15,66,175,50,185,56
2812,000000325347,11,21,59,0,63,11,68
2812,000000325347,11,22,1416,140,72,218,124
2812,000000325347,11,23,169,142,97,160,114
2812,000000325347,11,24,66,183,122,200,128
2812,000000325347,11,25,94,205,178,222,189
2813,000000325483,4,1,255,73,0,124,5
2813,000000325483,4,3,15116,15,31,255,198
2813,000000325483,4,4,1332,44,66,74,149
2813,000000325483,4,8,741,61,219,107,255
2814,000000325527,4,1,6877,84,0,179,135
2814,000000325527,4,3,2742,0,113,120,176
2814,000000325527,4,4,5457,73,147,255,208
2814,000000325527,4,5,51,110,154,121,163
2815,000000325838,7,1,10254,0,0,255,58
2815,000000325838,7,2,300,90,58,107,81
2815,000000325838,7,3,71,71,65,78,78
2815,000000325838,7,5,109,43,82,49,107
2815,000000325838,7,6,18928,0,113,255,255
2815,000000325838,7,13,169,213,157,239,174
2815,000000325838,7,14,53,55,166,61,175
2816,000000325991,14,1,635,99,49,131,84
2816,000000325991,14,2,585,61,85,94,133
2816,000000325991,14,3,194,123,109,159,120
2816,000000325991,14,6,6234,96,140,255,224
2816,000000325991,14,9,78,221,146,245,151
2816,000000325991,14,14,142,18,173,54,186
2816,000000325991,14,15,252,39,188,59,211
2816,000000325991,14,21,111,231,208,248,225
2816,000000325991,14,24,113,211,214,228,227
2816,000000325991,14,27,101,119,219,141,227
2816,000000325991,14,39,142,155,237,172,253
2816,000000325991,14,42,58,174,238,186,242
2816,000000325991,14,46,79,56,243,70,253
2816,000000325991,14,49,70,120,245,132,255
2817,000000326082,7,1,8928,0,0,255,72
2817,000000326082,7,2,1972,161,56,255,152
2817,000000326082,7,3,1173,0,73,47,150
2817,000000326082,7,4,1862,98,74,151,134
2817,000000326082,7,5,2533,195,86,255,153
2817,000000326082,7,6,1077,0,88,21,146
2817,000000326082,7,7,354,14,157,42,183
2818,000000326128,8,1,8785,0,0,255,75
2818,000000326128,8,3,296,169,67,198,85
2818,000000326128,8,4,274,104,69,145,77
2818,000000326128,8,8,57,240,80,251,91
2818,000000326128,8,11,1102,0,88,54,123
2818,000000326128,8,13,10936,170,91,255,255
2818,000000326128,8,17,14262,0,121,157,255
2818,000000326128,8,20,52,147,250,160,255
2819,000000326174,17,1,6669,38,5,205,60
2819,000000326174,17,2,103,78,125,97,137
2819,000000326174,17,3,507,161,126,184,159
2819,000000326174,17,4,161,6,127,24,140
2819,000000326174,17,5,166,108,131,117,156
2819,000000326174,17,6,200,29,132,58,144
2819,000000326174,17,7,92,230,138,245,148
2819,000000326174,17,9,198,118,150,130,176
2819,000000326174,17,10,80,32,153,44,161
2819,000000326174,17,14,233,0,181,14,197
2819,000000326174,17,16,238,48,181,70,198
2819,000000326174,17,17,206,78,183,106,197
2819,000000326174,17,18,340,138,183,164,199
2819,000000326174,17,19,558,183,183,239,199
2819,000000326174,17,20,65,169,184,175,196
2819,000000326174,17,21,96,28,185,38,198
2819,000000326174,17,23,63,247,189,255,199
2820,000000326248,11,3,591,34,0,84,17
2820,000000326248,11,18,52,216,40,229,44
2820,000000326248,11,28,574,182,56,210,84
2820,000000326248,11,30,219,89,61,107,89
2820,000000326248,11,31,111,116,63,124,88
2820,000000326248,11,32,745,37,67,76,111
2820,000000326248,11,34,170,49,126,68,138
2820,000000326248,11,35,12554,30,135,255,255
2820,000000326248,11,37,376,112,146,184,151
2820,000000326248,11,38,92,0,148,17,153
2820,000000326248,11,39,560,0,155,48,214
2821,000000326462,6,1,30732,10,10,243,245
2821,000000326462,6,12,363,94,114,120,132
2821,000000326462,6,18,50,196,187,204,194
2821,000000326462,6,19,477,192,189,229,226
2821,000000326462,6,20,77,190,215,197,228
